Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
More Than You Know,Axwell /\ Ingrosso,More Than You Know,203000,False,79,5,0,4,0.0275,0.646,0.741,0,0.312,-4.973,0.034,0.571,123.077,FullVolume
Heads Will Roll - A-Trak Remix Radio Edit,"Yeah Yeah Yeahs,A-Trak",Heads Will Roll,203920,False,55,8,0,4,0.0134,0.671,0.805,0.0547,0.237,-3.232,0.081,0.866,132.051,FullVolume
On My Mind - Radio Edit,Don Diablo,Past.Present.Future.,186885,False,57,3,1,4,0.00547,0.578,0.941,0.812,0.412,-2.452,0.0901,0.271,125.986,FullVolume
Sweet Lovin' - Radio Edit,"Sigala,Bryn Christopher",Brighter Days,202213,False,63,10,1,4,0.203,0.68,0.85,1.88e-06,0.339,-2.785,0.0661,0.712,124.941,FullVolume
The Spins,Mac Miller,K.I.D.S. (Deluxe),195873,True,52,9,0,4,0.0135,0.794,0.766,0,0.0785,-3.894,0.0377,0.55,127.007,FullVolume
Opposite of Adults,Chiddy Bang,The Preview,191600,False,56,9,1,4,0.011,0.674,0.899,0,0.327,-5.115,0.193,0.604,95.999,FullVolume
Nasty (Who Dat) (feat. Migos),"A$AP Ferg,Migos",Still Striving,209813,True,52,4,0,4,0.0203,0.661,0.636,2.25e-05,0.378,-4.551,0.118,0.428,179.041,FullVolume
Blah Blah Blah,Armin van Buuren,Blah Blah Blah,183518,False,61,5,0,4,0.00897,0.612,0.963,0.00378,0.294,-3.912,0.0531,0.179,138.009,FullVolume
Kill The Lights (with Nile Rodgers) - Audien Remix,"Alex Newell,Jess Glynne,DJ Cassidy,Nile Rodgers,Audien",Kill The Lights (with Nile Rodgers) [Remixes],224761,False,61,7,1,4,0.0837,0.647,0.879,1.98e-06,0.538,-0.93,0.0831,0.427,126.042,FullVolume
Red Light Green Light,"Duke Dumont,Shaun Ross","Red Light Green Light (For Club Play Only, Pt. 6)",211208,False,68,2,1,4,0.000646,0.811,0.825,0.517,0.0689,-5.48,0.0654,0.95,124.005,FullVolume
Roses - Imanbek Remix,"SAINt JHN,Imanbek",Roses (Imanbek Remix),176218,True,78,8,1,4,0.0149,0.785,0.721,0.00432,0.285,-5.457,0.0506,0.894,121.962,FullVolume
GUD VIBRATIONS,"NGHTMRE,SLANDER",GUD VIBRATIONS,224210,False,61,8,1,4,0.000208,0.514,0.924,0.805,0.0684,-5.417,0.052,0.0675,151.994,FullVolume
Piece Of Your Heart,"MEDUZA,Goodboys",Piece Of Your Heart,152913,False,81,10,0,4,0.0404,0.677,0.744,0.00016,0.074,-6.806,0.0295,0.631,124.08,FullVolume
Tell Me You Love Me,"Galantis,Throttle",The Aviary,190400,False,58,5,1,4,0.117,0.762,0.797,0,0.202,-2.71,0.135,0.525,122.066,FullVolume
Honey,"070 Shake,Ralphy River,Hack & Tree",Honey - Single,398106,True,62,0,0,4,0.0114,0.696,0.667,0,0.181,-7.665,0.0407,0.287,121.932,FullVolume
Million Voices - Radio Edit,Otto Knows,Million Voices,192866,False,65,8,1,4,0.0022,0.582,0.894,0.0223,0.0664,-6.298,0.041,0.0694,125.946,FullVolume
Would You Ever,"Skrillex,Poo Bear",Would You Ever,234285,False,64,10,1,4,0.0079,0.653,0.91,0,0.318,-3.36,0.0566,0.0921,126.047,FullVolume
Balenciaga,Cheat Codes,Balenciaga,173706,False,51,8,0,4,0.064,0.683,0.817,3.35e-05,0.076,-5.531,0.215,0.241,125.977,FullVolume
Party Till We Die (feat. Andrew W.K.),"MAKJ,Timmy Trumpet,Andrew W.K.",Party Till We Die (feat. Andrew W.K.),158554,False,65,5,0,4,0.00528,0.64,0.94,0.000484,0.357,-2.976,0.0795,0.243,127.995,FullVolume
Body Funk - Claptone Remix,"Purple Disco Machine,Claptone",Body Funk (Claptone Remix),192184,False,32,11,0,4,0.0843,0.794,0.856,0.225,0.658,-5.39,0.0675,0.314,124.988,FullVolume
About This Thing,"Young Franco,Scrufizzer",About This Thing (Remixes),197458,False,53,8,1,4,0.173,0.899,0.738,1.3e-06,0.108,-5.055,0.183,0.794,118.023,FullVolume
San Frandisco,Dom Dolla,San Frandisco,185000,False,63,9,0,4,0.0443,0.779,0.937,0.101,0.0912,-6.269,0.0496,0.49,125.025,FullVolume
Heard It All Before,Low Steppa,Heard It All Before,144024,False,54,10,0,1,0.021,0.689,0.874,0,0.335,-5.121,0.0571,0.8,123.012,FullVolume
Roses - Imanbek Remix,"SAINt JHN,Imanbek",Roses (Imanbek Remix),176218,True,43,8,1,4,0.0149,0.785,0.721,0.00432,0.285,-5.457,0.0506,0.894,121.962,FullVolume
Aftertaste,"Loud Luxury,Morgan St. Jean",Nights Like This,197082,False,57,1,1,4,0.133,0.786,0.869,7.32e-06,0.0948,-4.763,0.0692,0.409,123.054,FullVolume
