Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
"Maerchenbilder, Op. 113: Maerchenbilder, Op. 113: No.3, Rasch","Robert Schumann,Rachel Roberts,Lars Vogt","Brahms: Viola Sonatas, Op. 120 Nos. 1 & 2 - Schumann: Maerchenbilder. Op. 113",165333,False,3,2,0,4,0.989,0.287,0.168,0.214,0.0848,-21.657,0.0464,0.303,182.416,Romanticism
"Toccata In C, Op.7","Robert Schumann,Ivo Pogorelich",The Genius of Pogorelich,408813,False,0,0,1,4,0.991,0.396,0.167,0.841,0.064,-25.982,0.0409,0.522,116.039,Romanticism
"Overture Manfred, Op.115 - Live At Musikverein, Vienna / 2012","Robert Schumann,Orchestra Mozart,Claudio Abbado","Schumann: Symphony No.2; Overtures Manfred, Genoveva (Live At Musikverein, Vienna / 2012)",735280,False,16,3,0,4,0.964,0.236,0.0842,0.862,0.175,-21.546,0.0393,0.0392,129.589,Romanticism
"Humoreske, op. 20","Robert Schumann,Richard Goode","Schumann: Humoreske, Op. 20 / Fantasia In C, Op. 17",1579000,False,20,10,1,3,0.992,0.226,0.0156,0.908,0.087,-30.975,0.0465,0.0639,68.602,Romanticism
"String Quartet in A Minor, Op. 41 No. 1: II. Scherzo: Presto - Intermezzo","Robert Schumann,Doric String Quartet","Schumann: Three String Quartets, Op. 41",212066,False,4,9,0,4,0.959,0.433,0.162,0.444,0.183,-21.867,0.0516,0.513,113.2,Romanticism
"Kinderszenen, Op. 15: VII. Träumerei","Robert Schumann,Ivan Moravec,Václav Neumann,Czech Philharmonic Orchestra","Schumann: Piano Concerto, Franck: Symphonic Variations",186200,False,0,5,1,3,0.995,0.453,0.00715,0.931,0.0647,-33.859,0.0709,0.257,135.407,Romanticism
"Piano Trio No. 1 in D Minor, Op.63: IV. Mit Feuer","Robert Schumann,Leif Ove Andsnes",Schumann: Piano Trios,478546,False,18,2,1,4,0.978,0.292,0.113,0.504,0.108,-20.097,0.0392,0.154,112.857,Romanticism
"Carnaval, Op.9: 11. Chiarina","Robert Schumann,Jorge Bolet",Schumann: Carnaval/Fantasie,86040,False,0,0,0,4,0.993,0.479,0.0179,0.879,0.147,-28.278,0.0437,0.172,68.47,Romanticism
"Carnaval, Op. 9: XVIII. Aveu","Robert Schumann,Varvara Tarasova",Schumann & Brahms,70066,False,8,1,1,3,0.99,0.317,0.0137,0.788,0.0779,-36.803,0.0582,0.0661,71.399,Romanticism
"Faschingsschwank aus Wien, Op. 26: IV. Intermezzo (Colla più grande energia)","Robert Schumann,Maria João Pires",Schumann: Piano Pieces,151000,False,20,3,1,4,0.993,0.276,0.0958,0.933,0.099,-25.512,0.0418,0.0397,65.169,Romanticism
Trio Op. 17: I. Allegro moderato,"Clara Schumann,Trio Kandinsky",Clara Schumann & Johannes Brahms,487400,False,9,7,0,3,0.99,0.29,0.11,0.813,0.0669,-19.933,0.0417,0.148,142.79,Romanticism
"Piano Trio in G minor, Op.17: 3. Andante","Clara Schumann,Beaux Arts Trio",Beaux Arts Trio: Philips Recordings 1967-1974 (4 CDs),285173,False,0,7,1,3,0.985,0.183,0.0387,0.637,0.0771,-25.437,0.0401,0.0642,93.138,Romanticism
Symphony No. 3 Op. 97 - Rhenish: IV. Feierlich,"Traditional,G Schwarz, Bella Davidovich Schumann, Seattle Symphony Orchestra","Concerto For Piano And Orchestra In A Minor, Symphony No.3 Rhenish, Schumann Musically Speaking",407000,False,8,3,0,3,0.972,0.15,0.0401,0.932,0.141,-24.469,0.0389,0.0371,137.735,Romanticism
"Lieder ohne Worte (Songs without Words), Book 2, Op. 30: No. 7 in E-Flat Major, Op. 30, No. 1","Felix Mendelssohn,Péter Nagy","Mendelssohn, Felix: Songs Without Words, Vol. 1",282813,False,53,3,1,4,0.995,0.355,0.0164,0.926,0.0986,-28.659,0.0396,0.0922,67.946,Romanticism
"A Midsummer Night's Dream, Op. 21: Overture (Tempo primo)","Felix Mendelssohn,London Symphony Orchestra,John Eliot Gardiner",Mendelssohn: A Midsummer Night's Dream,354427,False,0,4,1,4,0.939,0.242,0.0394,0.659,0.0676,-23.061,0.0445,0.0542,139.849,Romanticism
"Violin Concerto In E Minor, Op.64, MWV O14: 1. Allegro molto appassionato","Felix Mendelssohn,Kyung Wha Chung,Orchestre Symphonique de Montréal,Charles Dutoit",Mendelssohn: Violin Concerto / Bruch: Violin Concerto / Scottish Fantasy,730666,False,0,4,0,4,0.917,0.278,0.151,0.122,0.273,-19.607,0.042,0.167,99.212,Romanticism
Ein Sommernachtstraum (A Midsummer's Night Dream): VI. Notturno,"Felix Mendelssohn,Orchestre des Champs-Élysées,Philippe Herreweghe",Mendelssohn: Ein Sommernachtstraum (A Midsummer's Night Dream),333400,False,32,4,1,4,0.982,0.0983,0.022,0.891,0.0891,-29.245,0.0445,0.0383,88.616,Romanticism
"Albumblatt In E Minor, Op.117, MWV U134","Felix Mendelssohn,Daniel Barenboim",Mendelssohn: Songs without Words,288000,False,0,4,0,3,0.989,0.202,0.0672,0.917,0.0701,-23.67,0.036,0.0606,67.097,Romanticism
"Impromptus, D 899, Op. 90: III. Andante","Franz Schubert,Rudolf Buchbinder","Schubert: Impromptus D 899, Sonate D 960",397146,False,46,6,1,4,0.993,0.265,0.0184,0.903,0.0865,-27.585,0.0362,0.0423,64.471,Romanticism
"4 Impromptus, Op.90, D.899: No.4 in A Flat Major: Allegretto","Franz Schubert,Radu Lupu",Schubert: Impromptus Opp.90 & 142,497773,False,0,8,1,3,0.987,0.343,0.0209,0.922,0.126,-27.015,0.0398,0.0393,125.242,Romanticism
"Vier Impromptus, op.90 D.899: Vier Impromptus, op.90 D.899: III. Andante mosso, G flat major","Franz Schubert,Paul Lewis","Schubert: Piano Sonatas D.840, 850 & 894",350106,False,47,6,1,4,0.993,0.187,0.00914,0.934,0.109,-31.231,0.0362,0.0383,67.144,Romanticism
"Schwanengesang, D. 957: IV. Ständchen","Franz Schubert,Pauline Sachse,Lauma Skride",Schubert: Schwanengesang - Shostakovich: Viola Sonata,189306,False,41,2,0,4,0.994,0.214,0.0196,0.738,0.0651,-27.86,0.046,0.181,167.025,Romanticism
"""Trout"" Quintet in A, Op. 114 (Die Forelle/La Truite): ""Trout"" Quintet in A, Op. 114 (Die Forelle/La Truite): II. Andante","Franz Schubert,Christophe Gaugué,Trio Wanderer,Stéphane Logerot","Schubert: ""Trout Quintet"", Op. 114 D 667",401933,False,30,0,1,4,0.95,0.325,0.0716,0.844,0.12,-26.806,0.0516,0.148,121.363,Romanticism
"Piano Sonata No. 17 In D Minor, Op. 31, No. 2 -""The Tempest"": 3. Allegretto - Live","Ludwig van Beethoven,András Schiff","Beethoven: The Piano Sonatas, Volume V",457200,False,0,7,0,4,0.984,0.227,0.113,0.911,0.0618,-24.217,0.0397,0.175,137.466,Romanticism
"Symphony No. 8 in F Major, Op. 93: IV. Allegro vivace","Ludwig van Beethoven,Orchestra Of The 18th Century,Frans Brüggen","Beethoven: The Symphonies (Live from Rotterdam, 2011)",469240,False,33,0,1,4,0.891,0.35,0.169,0.445,0.268,-22.365,0.0449,0.141,134.0,Romanticism
"Diabelli Variations, Op.120: XXV. Var. XXIV - Fughetta. Andante","Ludwig van Beethoven,Andreas Staier",Beethoven: Diabelli Variations,170160,False,24,0,1,4,0.994,0.387,0.0164,0.83,0.165,-40.913,0.0378,0.613,72.901,Romanticism
"Beethoven: Symphony No. 3 in E-Flat Major, Op. 55 ""Eroica"": I. Allegro con brio","Ludwig van Beethoven,Nikolaus Harnoncourt,Chamber Orchestra of Europe",Harnoncourt - The Complete Beethoven Recordings,962066,False,31,3,1,3,0.951,0.247,0.0677,0.775,0.288,-19.563,0.0388,0.153,82.097,Romanticism
"Piano Quintet in E-Flat Major, Op. 16 (Version for Piano Quartet): II. Andante cantabile","Ludwig van Beethoven,Emanuel Ax,Isaac Stern,Jaime Laredo,Yo-Yo Ma","Beethoven, Schumann: Piano Quartets (Remastered)",468640,False,47,10,1,4,0.95,0.0854,0.0642,0.819,0.0786,-26.589,0.0434,0.0766,60.2,Romanticism
"Piano Sonata No.29 in B-Flat Major, Op. 106 “Hammerklavier”: I. Allegro","Ludwig van Beethoven,Jonathan Biss","Beethoven Piano Sonatas Nos. 9, 13 & 29 ""Hammerklavier"", Vol. 6",650666,False,20,10,1,4,0.98,0.333,0.222,0.89,0.141,-19.416,0.0394,0.161,111.811,Romanticism
"Piano Concerto No.4 In G, Op.58: 2. Andante con moto","Ludwig van Beethoven,Wilhelm Kempff,Berliner Philharmoniker,Ferdinand Leitner",Beethoven: The Essentials,290735,False,0,4,0,4,0.989,0.252,0.00439,0.649,0.0868,-24.786,0.0458,0.0806,74.457,Romanticism
"Symphony No. 7 in A Major, Op. 92: II. Allegretto","Ludwig van Beethoven,Orchestre Révolutionnaire et Romantique,John Eliot Gardiner",Beethoven: Symphonies Nos. 5 & 7,507100,False,35,4,0,4,0.921,0.207,0.0356,0.485,0.0845,-24.8,0.0401,0.0466,65.048,Romanticism
"Trio for piano, violin and cello No. 7 in B Flat Major, Op. 97: Trio for piano, violin and cello No. 7 in B Flat Major, Op. 97: II. Scherzo - Allegro","Ludwig van Beethoven,Isabelle Faust,Alexander Melnikov,Jean-Guihen Queyras","Beethoven: Piano Trios, Op. 70 No. 2, Op. 97 ""Archduke""",376693,False,21,10,1,4,0.981,0.46,0.116,0.927,0.0758,-21.141,0.0361,0.403,109.659,Romanticism
"Symphony No.2 in D, Op.36: 4. Allegro molto","Ludwig van Beethoven,Gewandhausorchester Leipzig,Riccardo Chailly",Beethoven: Symphonies Nos.1 & 2,369520,False,0,2,1,4,0.95,0.34,0.131,0.887,0.229,-15.766,0.0367,0.289,76.729,Romanticism
"Allegretto in B-Flat Major, WoO 39","Ludwig van Beethoven,Gould Piano Trio","Beethoven: The Complete Piano Trios, Vol. 1",365813,False,19,5,1,4,0.986,0.276,0.0559,0.645,0.665,-26.629,0.0467,0.2,85.394,Romanticism
"Symphony No. 1 in C Major, Op. 21: IV. Adagio - Allegro molto","Ludwig van Beethoven,Bavarian Radio Symphony Orchestra,Mariss Jansons",Beethoven: The Symphonies - Reflections,344800,False,27,0,1,4,0.927,0.479,0.24,0.56,0.672,-20.074,0.0579,0.36,80.706,Romanticism
"String Quartet No.14 in C Sharp Minor, Op.131: V. Presto","Ludwig van Beethoven,Alban Berg Quartett",Beethoven: The Late String Quartets,325413,False,20,4,1,4,0.952,0.477,0.24,0.887,0.33,-22.199,0.0419,0.762,109.213,Romanticism
"Music To Goethe's Tragedy ""Egmont"" Op.84: Overture","Ludwig van Beethoven,Simón Bolívar Symphony Orchestra Of Venezuela,Gustavo Dudamel","Beethoven: Symphony No.3 - ""Eroica""; Overtures",551346,False,0,8,1,4,0.873,0.224,0.119,0.735,0.161,-16.425,0.0464,0.0696,81.368,Romanticism
"Beethoven: String Quartet No. 12 in E-Flat Major, Op. 127: I. Maestoso - Allegro","Ludwig van Beethoven,Artemis Quartet",Beethoven : String Quartets Op.18/1 and Op.127 (Beethoven volume 6),401400,False,35,3,1,3,0.883,0.265,0.118,0.531,0.142,-17.646,0.0402,0.207,156.092,Romanticism
"Symphony No.5 In C Minor, Op.67: 1. Allegro con brio","Ludwig van Beethoven,Wiener Philharmoniker,Carlos Kleiber",Beethoven: Symphonies Nos.5 & 7,442000,False,0,0,0,4,0.955,0.294,0.305,0.912,0.0989,-15.623,0.0386,0.187,96.574,Romanticism
"Symphony No. 9 in D Minor, Op. 125 ""Choral"": II. Molto vivace","Ludwig van Beethoven,Helena Juntunen,Katarina Karnéus,Daniel Norman,Neal Davies,Minnesota Chorale,Minnesota Orchestra,Osmo Vänskä","Beethoven, Van L.: Symphony No. 9, ""Choral""",819346,False,33,2,0,4,0.958,0.459,0.148,0.747,0.0365,-24.798,0.056,0.253,119.797,Romanticism
"4 Impromptus, Op. 90, D. 899: No. 3 in G-Flat Major","Franz Schubert,Alfred Brendel",Brendel Plays Schubert,322066,False,14,1,0,4,0.988,0.346,0.0226,0.919,0.103,-24.48,0.0335,0.0526,68.307,Romanticism
"Piano Sonata No.30 In E Major, Op.109: 2. Prestissimo","Ludwig van Beethoven,Maurizio Pollini",Beethoven: The Late Piano Sonatas (2 CDs),136173,False,0,0,1,4,0.987,0.252,0.169,0.868,0.293,-16.92,0.0351,0.268,84.135,Romanticism
"Overture to A Midsummer Night's Dream, Op.21","Felix Mendelssohn,Philharmonia Orchestra & Sir Charles Mackerras,Sir Charles Mackerras,Philharmonia Orchestra",Tchaikovsky: Symphony No. 6 / Mendelssohn: Overture to a Midsummer Night's Dream,724600,False,22,4,1,4,0.879,0.26,0.096,0.816,0.727,-22.931,0.0481,0.103,140.429,Romanticism
"Lieder ohne Worte, Op. 38/6: Andante con moto ""Duetto""","Felix Mendelssohn,Javier Perianes",Mendelssohn: Lieder ohne Worte,189173,False,16,8,1,4,0.996,0.241,0.0109,0.937,0.113,-29.931,0.0351,0.15,92.776,Romanticism
"Symphony No. 3 in A Minor, Op. 56, MWV N19, ""Scottish"": IV. Allegro vivacissimo","Felix Mendelssohn,Staatskapelle Dresden,Sir Colin Davis","Mendelssohn, Felix: Symphonies Nos. 3, ""Scottish"" and 5, ""Reformation"" (C. Davis) (Staatskapelle Dresden Edition, Vol. 4)",612386,False,13,9,0,4,0.908,0.318,0.18,0.818,0.0818,-18.646,0.038,0.137,106.983,Romanticism
"String Octet in E-Flat Major, Op. 20, MWV R20: I. Allegro moderato ma con fuoco","Felix Mendelssohn,The Chamber Music Society Of Lincoln Center","Mendelssohn, Felix: Sextet for Piano and Strings in D Major / String Octet in E-Flat Major (Lincoln Center Chamber Music Society)",876946,False,12,3,1,4,0.942,0.29,0.158,0.728,0.0995,-19.808,0.0394,0.156,129.514,Romanticism
"Auf Flügeln des Gesanges, Op.34, No.2","Felix Mendelssohn,Mischa Maisky,Sergio Tiempo",Mendelssohn: Cello Sonatas; Songs Without Words,188493,False,0,2,1,5,0.993,0.145,0.0401,0.954,0.0754,-28.736,0.0444,0.0805,92.151,Romanticism
"Piano Concerto No. 1 in G minor, Op. 25: II. Andante","Felix Mendelssohn,Howard Shelley,London Mozart Players",Mendelssohn: Piano Concertos Nos. 1 and 2 / Capriccio Brillant,397800,False,17,4,1,4,0.991,0.223,0.0217,0.89,0.0728,-29.582,0.0373,0.0386,93.019,Romanticism
"Quartet No. 6 in F Minor, Op. 80: Quartet No. 6 in F Minor, Op. 80: I. Allegro vivace assai","Felix Mendelssohn,Eroica Quartet",Mendelssohn: String Quartets Vol. 3,459933,False,8,5,0,4,0.934,0.241,0.168,0.726,0.102,-21.103,0.0419,0.21,84.204,Romanticism
"Sinfonia No. 12 in G Minor, MWV N12, ""Fuga"": I. Fuga: Grave - Allegro","Felix Mendelssohn,Heidelberg Symphony Orchestra,Thomas Fey","Mendelssohn, Felix: Symphonies, Vol. 2 - Symphony No. 4, ""Italian"" / String Symphonies Nos. 7, 12",407000,False,6,7,0,4,0.95,0.345,0.0989,0.725,0.0704,-19.408,0.0359,0.147,85.158,Romanticism
"Concerto for piano and strings in A minor, MWV 02: Concerto for piano and strings MWV 02 in A minor: II. Adagio","Felix Mendelssohn,Kristian Bezuidenhout,Gottfried Von Der Goltz,Freiburger Barockorchester",Mendelssohn: Concertos,553266,False,8,11,1,3,0.933,0.224,0.0293,0.503,0.0833,-31.859,0.0366,0.0383,76.36,Romanticism
"Piano Concerto No. 2 in D Minor, Op. 40, MWV O11: II. Adagio - Molto sostenuto","Felix Mendelssohn,Benjamin Frith,Slovak State Philharmonic Orchestra, Kosice,Robert Stankovsky",Mendelssohn: Piano Concertos Nos. 1 and 2 / Capriccio Brillant / Rondo Brillant,464666,False,32,10,1,4,0.988,0.26,0.016,0.883,0.0717,-30.089,0.0385,0.0379,130.712,Romanticism
Variations sérieuses in D Minor Op. 54,"Felix Mendelssohn,Bertrand Chamayou",Mendelssohn: Piano Pieces,697133,False,0,2,0,4,0.991,0.344,0.163,0.929,0.0855,-20.907,0.0447,0.056,103.445,Romanticism
"Meeresstille und glückliche Fahrt, Op.27, MWV P5","Felix Mendelssohn,London Symphony Orchestra,Claudio Abbado",Mendelssohn: Overtures,781750,False,0,2,1,4,0.917,0.115,0.0741,0.855,0.139,-20.443,0.038,0.0389,61.75,Romanticism
"6 Lieder, Op. 99: No. 1. Erster Verlust","Felix Mendelssohn,Hans-Jörg Mammel,Arthur Schoonderwoerd","Mendelssohn, Felix: Lieder",168786,False,4,2,0,3,0.985,0.283,0.071,2.85e-05,0.0841,-22.715,0.0575,0.061,91.624,Romanticism
"Capriccio brillant, Op. 22","Felix Mendelssohn,Ronald Brautigam,Amsterdam Sinfonietta,Lev Markiz",Mendelssohn: Solo Concertos (The) (Complete) (Sacd Reissue),644040,False,6,11,0,4,0.99,0.327,0.083,0.872,0.0591,-25.316,0.0368,0.082,80.2,Romanticism
"Paulus: I. Teil: Nr. 1 Chor ""Herr, der du bist der Gott""","Felix Mendelssohn,Collegium Vocale Gent,La Chapelle Royale,Orchestre des Champs-Élysées,Philippe Herreweghe",Mendelssohn: Paulus,270800,False,13,9,1,4,0.954,0.305,0.171,0.899,0.0956,-17.535,0.0377,0.143,125.054,Romanticism
"A Midsummer Night's Dream, Incidental Music, Op.61, MWV M 13: No.9 Wedding March","Felix Mendelssohn,Boston Symphony Orchestra,Seiji Ozawa",Mendelssohn: A Midsummer Night's Dream,306933,False,0,0,1,4,0.964,0.335,0.231,0.938,0.0644,-11.965,0.0349,0.109,73.929,Romanticism
"16 Waltzes, Op. 39 (Version for Piano Duet): No. 15 in A-Flat Major","Johannes Brahms,Yaara Tal,Andreas Groethuysen","Brahms: 21 Hungarian Dances, WoO 1 & 16 Waltzes, Op. 39",81800,False,40,9,1,3,0.995,0.305,0.00388,0.836,0.0824,-37.986,0.0434,0.158,125.698,Romanticism
"3 Intermezzos, Op. 117: No. 1 in E-Flat Major","Johannes Brahms,Barry Douglas","Brahms: Works for Solo Piano, Vol. 1",309666,False,11,3,1,1,0.991,0.27,0.00245,0.926,0.0654,-41.883,0.051,0.0521,172.059,Romanticism
"Symphony No. 3 in F Major, Op. 90: 3. Poco allegretto","Johannes Brahms,Berliner Philharmoniker,Claudio Abbado",Brahms 4 Symphonien,386750,False,0,0,0,3,0.977,0.082,0.0298,0.822,0.0875,-27.63,0.04,0.0524,71.246,Romanticism
"Six Piano Pieces, Op. 118: Intermezzo in A Major, Op. 118, No. 2","Johannes Brahms,Murray Perahia",Brahms: Händel Variations,310453,False,31,9,1,5,0.995,0.365,0.0178,0.849,0.104,-30.826,0.0414,0.0803,110.775,Romanticism
"4 Ballades, Op.10: No.4 In B","Johannes Brahms,Arturo Benedetti Michelangeli",Brahms: 4 Ballades / Schubert: Sonata D537 / Beethoven: Sonata No.4,571000,False,0,11,1,3,0.996,0.244,0.00299,0.928,0.0647,-32.52,0.0414,0.0607,72.178,Romanticism
"String Sextet No. 1 in B flat major, Op. 18: Andante ma moderato","Johannes Brahms,Nash Ensemble",Brahms: The String Sextets,582493,False,23,0,1,4,0.966,0.172,0.0781,0.735,0.119,-21.405,0.0421,0.0849,88.385,Romanticism
"Brahms: Seven Fantasies, Op. 116: No. 2, Intermezzo in A Minor","Johannes Brahms,Richard Goode","Richard Goode Plays Brahms: Piano Pieces, Op. 76 & 119 - Fantasies, Op. 116",215066,False,10,9,0,1,0.992,0.395,0.00866,0.936,0.0908,-31.289,0.0538,0.115,136.976,Romanticism
"Symphony No.4 In E Minor, Op.98: 4. Allegro energico e passionato - Più allegro","Johannes Brahms,Wiener Philharmoniker,Carlos Kleiber",Brahms: Symphony No.4,554000,False,0,4,0,3,0.966,0.245,0.137,0.813,0.0998,-17.533,0.0379,0.066,139.998,Romanticism
"Wiegenlied (Lullaby), Op.49, No.4","Johannes Brahms,Leonidas Kavakos,Yuja Wang",Brahms: The Violin Sonatas,99244,False,37,3,1,3,0.975,0.172,0.00592,0.000263,0.074,-35.553,0.0454,0.233,73.816,Romanticism
"Sonata for Viola and Piano No.2 in E flat, Op.120 No.2: 1. Allegro amabile","Johannes Brahms,Kim Kashkashian,Robert Levin",Johannes Brahms - Sonaten für Viola und Klavier,509626,False,0,3,1,4,0.985,0.252,0.0475,0.651,0.275,-23.662,0.0424,0.0942,102.391,Romanticism
"Symphony No. 2 in C Major, J. 51: III. Menuetto - Trio","Carl Maria von Weber,BBC Philharmonic,Juanjo Mena",Weber: Symphonies Nos. 1 & 2 - Bassoon Concerto,89866,False,3,5,1,4,0.979,0.574,0.0562,0.855,0.289,-19.28,0.0382,0.483,111.349,Romanticism
"Der Freischutz, J. 277: Huntsmen's Chorus","Carl Maria von Weber,Slovak Philharmonic Chorus,Slovak Radio Symphony Orchestra,Johannes Wildner",German Operatic Choruses,602493,False,7,5,1,4,0.974,0.247,0.0603,0.000981,0.0953,-20.603,0.0566,0.0399,77.088,Romanticism
Invitation to the Dance,"Carl Maria von Weber,Thierry De Brunhoff",Alle 100 Goed: Piano,478600,False,11,1,1,1,0.992,0.436,0.0614,0.888,0.107,-20.528,0.0501,0.274,122.168,Romanticism
"Piano Concerto No. 1 in C Major, Op. 11, J. 98: II. Adagio","Carl Maria von Weber,Benjamin Frith,RTE Sinfonietta,Proinnsias O'Duinn",Weber: Piano Concertos Nos. 1 and 2 / Polacca Brillante,257933,False,23,8,1,4,0.937,0.171,0.00784,0.863,0.106,-33.854,0.0418,0.0356,95.449,Romanticism
Klarinettenkonzert Nr. 1 f-Moll: I. Allegro,"Carl Maria von Weber,Martin Fröst,Tapiola Sinfonietta,Jean-Jacques Kantorow",Weber: Clarinet Concertos,410440,False,21,5,0,3,0.926,0.304,0.0898,0.709,0.105,-23.223,0.0518,0.157,148.732,Romanticism
"Liebestraume, S541/R211 : No. 3: Nocturne in A-Flat Major","Franz Liszt,Jenő Jandó",Liszt: Scherzo and March / 3 Liebestraume / Berceuse,270000,False,62,8,1,3,0.991,0.343,0.0342,0.92,0.1,-25.591,0.0406,0.0378,60.228,Romanticism
