Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Coffee (feat. Marc E. Bassy),"Quinn XCII,Marc E. Bassy",A Letter To My Younger Self,180053,False,71,5,0,4,0.0803,0.831,0.452,0,0.359,-5.111,0.047,0.534,93.04,LemmeGetAux
One Time,Justin Bieber,My World,215866,False,71,1,0,4,0.0631,0.691,0.853,7.13e-05,0.082,-2.528,0.0372,0.762,145.999,LemmeGetAux
Drunk Enough to Say That I Love You,PLVTINUM,Drunk Enough to Say That I Love You,222261,False,53,10,1,4,0.0615,0.77,0.751,2.15e-05,0.073,-6.315,0.0456,0.52,127.962,LemmeGetAux
Out of Love (feat. Cosmos & Creature),"Two Friends,Cosmos & Creature",Out of Love (feat. Cosmos & Creature),235445,False,51,0,1,4,0.359,0.492,0.701,0.000147,0.0881,-5.694,0.23,0.403,164.153,LemmeGetAux
Lullaby,"Sigala,Paloma Faith",Lullaby,204022,False,62,5,0,4,0.0784,0.725,0.834,1.27e-05,0.0834,-3.913,0.037,0.859,120.026,LemmeGetAux
Cigarettes On Patios,BabyJake,Cigarettes On Patios,207813,True,71,4,0,4,0.256,0.752,0.712,0,0.136,-5.467,0.0474,0.588,139.999,LemmeGetAux
Hell,Two Friends,Hell,207085,True,54,0,1,4,0.0192,0.501,0.761,0,0.0711,-3.414,0.0945,0.35,146.052,LemmeGetAux
Lose Somebody,"Kygo,OneRepublic",Lose Somebody,199549,False,82,1,1,4,0.344,0.58,0.586,0,0.0755,-6.883,0.0357,0.507,147.988,LemmeGetAux
I Found You,"Cash Cash,Andy Grammer",I Found You,167307,False,68,1,1,4,0.0714,0.646,0.761,0,0.222,-2.557,0.0385,0.472,129.916,LemmeGetAux
Faith (with Dolly Parton) [feat. Mr. Probz],"Galantis,Dolly Parton,Mr. Probz",Faith (with Dolly Parton) [feat. Mr. Probz],186804,False,69,8,1,4,0.145,0.547,0.795,0,0.11,-3.721,0.0489,0.723,118.118,LemmeGetAux
Home,LODATO,Home,169680,True,35,8,1,4,0.0363,0.554,0.936,1.46e-06,0.0839,-3.619,0.115,0.529,125.018,LemmeGetAux
On My Mind,"3LAU,Yeah Boy",On My Mind,184918,False,43,0,0,4,0.0153,0.685,0.716,0.00961,0.412,-5.64,0.0284,0.202,122.016,LemmeGetAux
Only A Fool (with Pink Sweat$),"Galantis,Ship Wrek,Pink Sweat$",Only A Fool (with Pink Sweat$),166687,False,68,5,0,4,0.0451,0.729,0.619,0,0.0953,-6.155,0.0346,0.623,123.061,LemmeGetAux
I Will Let You Down (feat. KLARA),"Madison Mars,KLARA",I Will Let You Down (feat. KLARA),182000,False,50,0,0,4,0.199,0.608,0.918,0,0.309,-1.137,0.0684,0.422,126.022,LemmeGetAux
Floats My Boat,Aer,The Bright Side,206160,True,60,2,0,4,0.0278,0.87,0.718,0,0.0328,-5.436,0.176,0.682,85.01,LemmeGetAux
